Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2008-08-12,54.415164947509766,54.45066322960169,54.255413650048794,54.320496843233094,1315000
2008-08-13,54.225852966308594,54.640014788024736,54.11343568011765,54.61043438020233,1940300
2008-08-14,54.5749626159668,54.7879615351632,54.47438104690956,54.586798397048746,2605300
2008-08-15,55.048255920410156,55.14291953249603,54.770173942491205,54.829339264297964,1964900
2008-08-18,55.26725387573242,55.34416845582159,55.00100276490436,55.072003963931444,1262200
2008-08-19,55.05417251586914,55.33816785949225,54.95950439197836,55.28492042532214,1944700
2008-08-20,55.20804977416992,55.4447157770449,55.113386081437056,55.2494659861209,2500000
2008-08-21,55.10740661621094,55.39731977593577,54.87665876258985,55.39731977593577,2267000
2008-08-22,55.071929931640625,55.125177373807766,54.811597065867176,55.08967907902967,1990000
2008-08-25,55.62221145629883,55.811543338939046,55.527543257964645,55.687294714146546,2028300
2008-08-26,55.669525146484375,55.734608385749304,55.44469501067718,55.59261064281986,1270900
2008-08-27,55.764190673828125,55.78785771553205,55.284945492897016,55.31452590950693,1555300
2008-08-28,55.770103454589844,55.85885372434395,55.432856040745236,55.56302250118109,1886500
2008-08-29,55.521602630615234,55.71093894974919,55.32635745105437,55.62810205311494,1739100
2008-09-02,56.038230895996094,56.061984000532846,55.12969163662103,55.212829767720365,2916000
2008-09-03,56.2757568359375,56.34701615455634,55.9729149253014,55.97884980402164,2105000
2008-09-04,56.727073669433594,56.74488737177749,56.29952669140767,56.412352846843156,3049800
2008-09-05,56.697330474853516,57.190192371473046,56.655763699706355,57.01798586573805,4167800
2008-09-08,56.93490219116211,56.93490219116211,56.15106765142445,56.3529668293189,5426200
2008-09-09,57.49898910522461,57.528677075806215,56.732968789361635,56.90517532831746,3890200
2008-09-10,57.14268493652344,57.39802496670227,56.89921918499649,56.994231535964545,2407900
2008-09-11,57.11301040649414,57.51680396422647,57.006123743257945,57.4752371802146,3592000
2008-09-12,56.3766975402832,57.20209856362688,56.263871440687446,57.13083925907574,4138200
2008-09-15,58.20561599731445,58.29468895705054,57.04768111206216,57.172381443517104,5889900
2008-09-16,58.19375228881836,59.89206011600885,58.14031122153155,59.802987140091076,6684400
2008-09-17,58.48474884033203,59.01324302147351,58.0334533908813,58.74008908192953,4371300
2008-09-18,57.62968063354492,58.48477015977543,57.552481873712935,58.16410988852262,4188300
2008-09-19,55.80067443847656,56.42417610884023,55.64034220149803,55.73535456866146,7169200
